hsa-mir-155,hsa-mir-491,hsa-mir-196b,hsa-mir-10a,hsa-mir-21,hsa-mir-148a,hsa-mir-1266,hsa-mir-200c,hsa-mir-128,hsa-mir-146b,hsa-mir-1296,hsa-mir-15b,hsa-mir-28,hsa-mir-105,hsa-mir-653,hsa-mir-452,hsa-mir-767,hsa-mir-141,hsa-mir-34a,hsa-mir-193a,hsa-mir-139,hsa-mir-374a,hsa-mir-23a,hsa-mir-504,hsa-mir-27a,hsa-mir-346,hsa-mir-503,hsa-mir-142,hsa-mir-501,hsa-mir-10b,hsa-mir-200a,hsa-mir-200b,hsa-mir-9,hsa-mir-30a,hsa-mir-574,hsa-mir-339,hsa-mir-100,hsa-mir-25,hsa-mir-138,hsa-mir-217,hsa-mir-335,hsa-mir-96,hsa-mir-671,hsa-mir-1262,hsa-mir-616,hsa-mir-455,hsa-mir-937,hsa-mir-383,hsa-mir-99b,hsa-mir-424
0.23566,0.39556,0.12551,0.36701,0.40771,0.3714,0.04168,0.51258,0.33427,0.0719,0.4707,0.24736,0.61586,0.32029,0.08891,0.26913,0.32909,0.35592,0.27382,0.43216,0.29842,0.50887,0.70167,0.28309,0.65162,0.35725,0.2494,0.34744,0.53639,0.62563,0.3483,0.18103,0.95083,0.69246,0.42575,0.239,0.54128,0.51213,0.31412,0.19616,0.20218,0.22976,0.31804,0.34201,0.21054,0.49973,0.54901,0.33346,0.65969,0.22837
0.61448,0.20614,0.19634,0.48645,0.58275,0.48768,0.16579,0.41073,0.51,0.63138,0.44299,0.50884,0.59427,0.54789,0.25582,0.54708,0.5841,0.31113,0.40168,0.33776,0.49327,0.35788,0.5838,0.48821,0.62211,0.37463,0.21664,0.68019,0.54104,0.69697,0.39308,0.43107,0.91567,0.42731,0.3331,0.46676,0.56448,0.44223,0.34493,0.41616,0.49623,0.43521,0.2676,0.16287,0.28059,0.36989,0.48434,0.07847,0.31128,0.09713
0.30519,0.5017,0.12976,0.27355,0.31788,0.32871,0.2272,0.64723,0.57575,0.41356,0.55178,0.4032,0.67382,0.38204,0.09932,0.14082,0.39994,0.5213,0.52677,0.47659,0.55514,0.56797,0.46088,0.29813,0.51973,0.69426,0.2377,0.44761,0.57918,0.6044,0.84199,0.71746,0.89343,0.60734,0.70755,0.28851,0.70277,0.5137,0.38311,0.3362,0.32861,0.12619,0.58094,0.1751,0.23869,0.33489,0.65993,0.56053,0.63578,0.25448
0.17334,0.52359,0.17133,0.12547,0.24259,0.48378,0.18222,0.1387,0.5345,0.05608,0.80139,0.48844,0.46723,0.43082,0.09979,0.14511,0.40305,0.10323,0.19275,0.35108,0.31925,0.64585,0.28416,0.42254,0.52005,0.53254,0.40218,0.5569,0.49434,0.26652,0.09992,0.07898,0.95473,0.49724,0.32147,0.29062,0.51431,0.54452,0.47608,0.41602,0.42368,0.62114,0.37135,0.32029,0.06889,0.36712,0.33461,0.82462,0.4693,0.50825
0.24124,0.13197,0.22502,0.27768,0.26287,0.43611,0.17397,0.48275,0.63952,0.20825,0.18696,0.42422,0.34973,0.38313,0.09728,0.27137,0.45065,0.38544,0.38185,0.31579,0.49845,0.3246,0.5854,0.1096,0.52831,0.52608,0.44261,0.54495,0.48389,0.54042,0.25973,0.21346,0.93078,0.53802,0.29013,0.11706,0.53029,0.47892,0.37252,0.3158,0.47289,0.60544,0.39734,0.07962,0.18618,0.20752,0.45001,0.25364,0.36977,0.49108
0.47729,0.33953,0.15273,0.49109,0.58801,0.66371,0.87907,0.67754,0.36312,0.32365,0.25013,0.32769,0.80132,0.28021,0.62801,0.37247,0.23209,0.4994,0.97865,0.74162,0.08452,0.82483,0.82772,0,0.72363,0.5368,0.29259,0.61294,0.62049,0.40057,0.6258,0.50035,0.83227,0.90382,0.70546,0.33425,0.81548,0.54634,0.24708,0.53882,0.2151,0.05577,0.46933,0.51675,0.47946,0.57788,0.81671,0.25578,0.80838,0.25802
0.29027,0.62051,0.13032,0.31966,0.40845,0.48571,0.25397,0.29724,0.60866,0.39233,0.66459,0.27248,0.39578,0.44968,0.11317,0.26691,0.46618,0.25648,0.54317,0.34418,0.62647,0.42876,0.34182,0.52362,0.46794,0.60507,0.35052,0.46879,0.40964,0.36785,0.36518,0.17516,0.95739,0.61075,0.46221,0.3038,0.46485,0.37223,0.61742,0.23078,0.37527,0.3486,0.41138,0.1736,0.13293,0.41716,0.35028,0.71474,0.45312,0.42408
0.36439,0.29891,0.09759,0.27109,0.36533,0.4366,0.23657,0.27115,0.58088,0.38497,0.42253,0.29827,0.57344,0.55994,0.20432,0.27633,0.49596,0.21063,0.60876,0.31997,0.36231,0.60506,0.50834,0.17347,0.56916,0.53458,0.21275,0.46371,0.4389,0.47802,0.06709,0.11677,0.9155,0.60257,0.29946,0.29539,0.64292,0.63735,0.36099,0.43121,0.31482,0.3813,0.3202,0.30046,0.12195,0.38923,0.1571,0.39716,0.61092,0.2049
0.3408,0.20925,0.71948,0.3049,0.67469,0.40197,0.12898,0.44143,0.55843,0.36419,0.54775,0.37264,0.63607,0.37364,0.36578,0.6883,0.3881,0.42629,0.36117,0.54397,0.42974,0.77587,0.72984,0.28349,0.68029,0.40349,0.53224,0.67789,0.54409,0.84031,0.577,0.36796,0.87268,0.64492,0.44365,0.28396,0.63317,0.58864,0.19713,0.56898,0.4339,0.47797,0.60232,0.56081,0.20866,0.73088,0.59731,0.72844,0.57781,0.50059
0.39535,0.29084,0.06325,0.32585,0.3304,0.33122,0.11369,0.31282,0.56495,0.39168,0.39218,0.3726,0.40092,0.46569,0.20028,0.23578,0.47601,0.19777,0.42841,0.41845,0.58464,0.466,0.41915,0.35775,0.42076,0.34027,0.32929,0.46857,0.43188,0.78108,0.30904,0.17392,0.94697,0.43043,0.25656,0.11508,0.47704,0.49763,0.50582,0.31123,0.39329,0.33752,0.31157,0.0425,0.13197,0.35816,0.26149,0.55867,0.40909,0.19896
0.29106,0.63754,0.20246,0.28556,0.37304,0.37385,0.13309,0.28754,0.79319,0.33097,0.64325,0.43572,0.35675,0.51601,0.23447,0.27197,0.46614,0.29325,0.40821,0.40649,0.75681,0.27753,0.45898,0.60958,0.44917,0.67916,0.32505,0.51431,0,0.80003,0.18371,0.17601,0.90013,0.44089,0.46894,0.28236,0.67839,0.58201,0.60029,0.24645,0.41987,0.27354,0.552,0.20049,0.03914,0.40319,0.25209,0.73818,0.57269,0.32103
0.25646,0.43403,0.1278,0.29286,0.49801,0.32227,0.1488,0.4061,0.51563,0.23035,0.63641,0.32951,0.65479,0.44828,0.15781,0.33849,0.4503,0.35349,0.35421,0.45923,0.45123,0.62562,0.5877,0.40843,0.59947,0.39261,0.34497,0.45022,0.50922,0.81504,0.29507,0.19986,0.92184,0.46573,0.53688,0.2193,0.71073,0.55794,0.47389,0.55179,0.28226,0.13314,0.38309,0.4457,0.24657,0.3598,0.22456,0.55532,0.45613,0.30912
0.31611,0.36455,0.08403,0.38723,0.62815,0.42522,0.12638,0.33314,0.64206,0.21973,0.59255,0.45396,0.65034,0.50756,0.54399,0.38101,0.48259,0.30723,0.30995,0.50996,0.49569,0.62781,0.60984,0.68556,0.61513,0.38792,0.68783,0.58512,0.49279,0.25047,0.33206,0.25069,0.91747,0.55164,0.40903,0.24914,0.5388,0.50312,0.40612,0.24944,0.43215,0.60511,0.52585,0.38868,0.10268,0.52127,0.67502,0.73804,0.58899,0.57859
0.51393,0.33827,0.28467,0.48936,0.57101,0.40528,0.20655,0.25904,0.36344,0.14697,0.43799,0.50647,0.61001,0.4035,0.18014,0.45121,0.40157,0.30103,0.93851,0.64545,0.20235,0.71313,0.63309,0.06029,0.65531,0.38632,0.25489,0.67101,0.50137,0.44226,0.15608,0.06936,0.90392,0.85096,0.6699,0.40985,0.62229,0.49168,0.38744,0.17802,0.3797,0.09374,0.39491,0.31757,0.24317,0.72447,0.34506,0.3717,0.59368,0.39998
0.26313,0.24652,0.01613,0.40087,0.27392,0.37577,0.0924,0.52092,0.51769,0.23131,0.40663,0.19215,0.36912,0.51549,0.18614,0.25639,0.5509,0.43171,0.28668,0.14214,0.43557,0.28657,0.34813,0.34744,0.35037,0.48863,0.40569,0.33674,0.42975,0.59123,0.20885,0.10303,0.9732,0.51734,0.16258,0.146,0.53099,0.34494,0.50598,0.36382,0.39796,0.21791,0.32112,0.04395,0.17452,0.20529,0.26807,0.68161,0.26717,0.34112
0.38045,0.39731,0.26442,0.19751,0.49743,0.32967,0.20523,0.29818,0.47619,0.18319,0.6944,0.35145,0.51957,0.45574,0.13737,0.23324,0.42421,0.20597,0.24007,0.27072,0.46014,0.58169,0.59422,0.27002,0.64882,0.31554,0.29377,0.54167,0.41052,0.64592,0.18488,0.08946,0.9276,0.52594,0.31124,0.3673,0.66314,0.59547,0.30097,0.20247,0.36807,0.36462,0.45401,0.41532,0.17044,0.37493,0.21957,0.22956,0.53531,0.30509
0.39995,0.64423,0.05981,0.27574,0.32146,0.38561,0.12832,0.45633,0.78266,0.38148,0.68718,0.41294,0.54905,0.50907,0,0.33998,0.52547,0.31129,0.56052,0.51335,0.75904,0.55237,0.47045,0.57599,0.46001,0.72404,0.3385,0.46049,0.55837,0.21475,0.5003,0.23816,0.86609,0.55956,0.59428,0.27364,0.68267,0.45179,0.63078,0.25127,0.51799,0.38314,0.71643,0.32762,0.3042,0.46086,0.34775,0.73449,0.66167,0.25123
0.21125,0.54118,0.11685,0.31099,0.2418,0.35358,0.08879,0.27341,0.76181,0.43254,0.52601,0.35893,0.39417,0.47212,0.08922,0.21755,0.49693,0.07025,0.47389,0.37863,0.69627,0.49129,0.45491,0.54363,0.47174,0.49354,0.47894,0.42885,0.44306,0.71413,0.21211,0.25627,0.91241,0.54939,0.27028,0.20324,0.57709,0.4105,0.5409,0.20891,0.38952,0.28951,0.52422,0.26309,0.08635,0.35978,0.38179,0.72257,0.4488,0.32972
0.54762,0.44267,0.11471,0.28364,0.40961,0.46136,0.73297,0.46773,0.45598,0.64023,0.35653,0.44266,0.76281,0.32936,0.1463,0.68182,0.26501,0.52041,0.46771,0.79073,0.46146,0.65286,0.87504,0.19681,0.79365,0.65668,0.33565,0.66289,0.59388,0.12462,0.56575,0.43832,0.86133,0.85886,0.55524,0.41865,0.61272,0.57073,0.31356,0.24557,0.4033,0.07356,0.41123,0.60735,0.29136,0.6638,0.84248,0.52651,0.81789,0.30955
0.20371,0.21243,0.14612,0.34461,0.38626,0.14488,0.19651,0.19059,0.47078,0.20937,0.48669,0.22044,0.43488,0.40609,0.16312,0.37089,0.3653,0.23703,0.15086,0.34153,0.31377,0.47727,0.60629,0.2835,0.56274,0.37633,0.21622,0.32987,0.3006,0.88304,0.12714,0.06731,0.95217,0.3902,0.14284,0.23367,0.49166,0.40419,0.50235,0.19036,0.14452,0.23627,0.31084,0.24959,0.10624,0.32988,0.25916,0.56752,0.55609,0.26704
0.43959,0.96749,0.23223,0.41117,0.30333,0.47534,0.34124,0.47662,0.90049,0.50727,0.96386,0.59998,0.52661,0.58753,0.23238,0.36498,0.55668,0.35545,0.57982,0.4565,0.89364,0.46503,0.49993,0.73885,0.60568,0.83249,0.32016,0.57645,0.42922,0.52201,0.43639,0.32529,0.8179,0.62781,0.65234,0.42888,0.57959,0.51648,0.80886,0.22913,0.55227,0.56841,0.72457,0.13823,0.19558,0.52759,0.10725,0.83156,0.68768,0.51955
0.85246,0.245,0.25741,0.68368,0.93539,0.63041,0.24012,0.60972,0.42678,0.60889,0.21083,0.77032,0.85724,0.50606,0.43791,0.74895,0.46503,0.61222,0.86779,0.55923,0.28673,0.70878,0.84458,0.07346,0.84111,0.61355,0.63516,0.82342,0.56436,0.64429,0.58299,0.26774,0.67892,0.54959,0.8088,0.33444,1,0.56637,0.49057,0.47081,0.40832,0.08163,0.63712,0.32631,0.46133,0.64571,0.32187,0.38887,0.65066,0.71478
0.50495,0.52048,0.27394,0.4497,0.54546,0.49015,0.21366,0.45322,0.57977,0.29121,0.70929,0.62995,0.62863,0.38653,0.256,0.39781,0.40034,0.33199,0.37281,0.63062,0.35337,0.69656,0.78677,0.46953,0.82034,0.44471,0.22718,0.68188,0.43962,0.50869,0.33603,0.16484,0.8779,0.64051,0.59543,0.32828,0.61494,0.60111,0.45384,0.20467,0.31193,0.33975,0.51277,0.54347,0.19327,0.50804,0.63146,0.524,0.5836,0.36676
0.59421,0.17056,0.36551,0.50721,0.49918,0.61913,0.261,0.47727,0.3322,0.36338,0.1558,0.53965,0.49815,0.26286,0.32381,0.29888,0.25067,0.27489,0.54171,0.63215,0.22225,0.40702,0.80864,0.10776,0.80286,0.30078,0.45042,0.66901,0.4744,0.83932,0.65306,0.45734,0.87482,0.77648,0.46258,0.35156,0.66071,0.48357,0.29379,0.27997,0.50979,0.06759,0.54504,0.1112,0.16662,0.42927,0.78914,0.33342,0.97608,0.37088
0.12485,0.33274,0.43756,0.27427,0.21634,0.35125,0.29616,0.68037,0.41655,0.01699,0.43005,0.42557,0.58609,0.33409,0.05699,0.21234,0.34421,0.57985,0.32082,0.28859,0.38624,0.55327,0.60374,0.35506,0.58055,0.57755,0.41117,0.48383,0.47422,0.4982,0.3179,0.22231,0.96241,0.53969,0.48459,0.21644,0.555,0.47014,0.17619,0.12384,0.4843,0.43168,0.38139,0.3259,0.22326,0.32716,0.45191,0.44335,0.56174,0.45466
0.35585,0.78511,0.25903,0.45881,0.23304,0.42994,0.27526,0.34968,0.72527,0.4726,0.78296,0.5212,0.47391,0.53693,0.16168,0.24002,0.49452,0.11196,0.59828,0.4267,0.74221,0.3866,0.43185,0.65955,0.50284,0.77815,0.29248,0.56396,0.55649,0.21082,0.53914,0.39485,0.90261,0.62626,0.60314,0.31066,0.57789,0.53149,0.69893,0.38759,0.43556,0.32806,0.55246,0.17263,0.19935,0.51382,0.45755,0.74262,0.64851,0.294
0.13414,0.39322,0.07205,0.24355,0.19124,0.46552,0.09922,0.24981,0.60929,0.26524,0.47469,0.29064,0.32765,0.51797,0.17207,0.12895,0.52808,0.24875,0.45536,0.2576,0.55141,0.36021,0.36931,0.35666,0.41698,0.56692,0.3538,0.25425,0.46289,0.74984,0.17991,0.08671,0.95782,0.4823,0.33082,0.22069,0.62983,0.39099,0.41196,0.36802,0.4593,0.1299,0.40532,0.09877,0.16599,0.32886,0.19367,0.55557,0.31705,0.36187
0.34939,0.68451,0.24562,0.32232,0.15066,0.46263,0.17354,0.19929,0.64468,0.38078,0.73661,0.53805,0.43978,0.45392,0.18076,0.16823,0.42453,0.0911,0.48078,0.26375,0.67416,0.29733,0.39122,0.59312,0.48747,0.70474,0.34083,0.60627,0.44977,0.29636,0.34852,0.23117,0.95104,0.54427,0.57797,0.30569,0.48723,0.53533,0.64,0.19599,0.41862,0.40278,0.3964,0.11288,0.13098,0.37614,0.11135,0.7017,0.55762,0.41938
0.31421,0.40391,0.13075,0.32675,0.32438,0.33736,0.07889,0.5688,0.56663,0.33609,0.67789,0.4547,0.45154,0.40477,0.17176,0.254,0.41042,0.4308,0.38496,0.45654,0.33826,0.62723,0.66726,0.53774,0.66801,0.51841,0.30253,0.47304,0.45217,0.37872,0.0494,0.1552,0.93967,0.53262,0.44234,0.30955,0.57395,0.46925,0.46041,0.21465,0.33947,0.4321,0.39978,0.43486,0.13536,0.50147,0.3794,0.64527,0.56423,0.42834
0.40607,0.83511,0.15451,0.36206,0.24944,0.50314,0.4819,0.42052,0.76065,0.45875,0.85616,0.59441,0.61908,0.53566,0.34719,0.24361,0.43131,0.41208,0.66716,0.56242,0.74768,0.62688,0.55162,0.66308,0.61742,0.87466,0.31801,0.61855,0.54236,0.24918,0.64129,0.47599,0.87452,0.69928,0.74349,0.41611,0.62157,0.58309,0.72469,0.46527,0.44168,0.36234,0.59838,0.20541,0.27498,0.57646,0.45699,0.81422,0.78706,0.44097
0.29729,0.60203,0.15536,0.27179,0.3408,0.49613,0.09413,0.43629,0.78954,0.32213,0.57512,0.60934,0.58576,0.49812,0.17857,0.30022,0.47931,0.3165,0.32897,0.4695,0.77339,0.59856,0.61091,0.69234,0.61199,0.72191,0.30972,0.61198,0.265,0.24624,0.73462,0.52846,0.83988,0.58767,0.83812,0.42628,0.73917,0.54633,0.62762,0.23682,0.42801,0.2511,0.61832,0.20691,0.29185,0.45051,0.41758,0.86043,0.70592,0.42531
0.8957,0.26706,0.56912,0.65802,0.94068,0.66597,0.15601,0.54377,0.1762,0.63202,0.36493,0.71165,0.89206,0.25677,0.53868,0.92342,0.25379,0.5503,0.73626,0.63534,0.2439,0.66478,1,0.24474,1,0.11997,0.45576,0.9874,0.59834,0.82309,0.37541,0.28157,0.55087,0.71024,0.93596,0.6148,0.59192,0.63698,0.24356,0.3862,0.56254,0.27305,0.61625,0.38262,0.27041,0.61517,0.14246,0.55872,0.62412,0.66819
0.12964,0.40323,0.09476,0.26089,0.15122,0.39881,0.10881,0.46086,0.55305,0.12503,0.68483,0.40882,0.45765,0.48222,0.11176,0.09155,0.45071,0.4065,0.33428,0.33263,0.47811,0.50613,0.32944,0.42932,0.36008,0.5915,0.34645,0.36108,0.35681,0.3714,0.30894,0.19567,0.96401,0.51949,0.50887,0.23851,0.50045,0.52432,0.34836,0.27511,0.33199,0.60117,0.33885,0.13821,0.07985,0.35463,0.26552,0.72759,0.53271,0.51025
0.3966,0.71851,0.26665,0.31838,0.38116,0.4466,0.22719,0.43813,0.64352,0.46482,0.82296,0.59547,0.61301,0.5736,0.06568,0.21263,0.51093,0.3311,0.41265,0.52516,0.63547,0.54831,0.47873,0.5868,0.57221,0.79191,0.33276,0.57172,0.52448,0.29793,0.69643,0.53865,0.88251,0.50473,0.83645,0.40567,0.68254,0.63295,0.57383,0.2552,0.3329,0.30668,0.58962,0.40105,0.24871,0.46237,0.44522,0.82694,0.71648,0.45673
0.33354,0.74606,0.25901,0.33735,0.16486,0.46304,0.3743,0.49547,0.73716,0.44474,0.79433,0.49915,0.64671,0.50799,0.13697,0.15987,0.44378,0.38919,0.62898,0.55926,0.751,0.16881,0.50715,0.57291,0.51515,0.83257,0.3196,0.49135,0.62542,0.24944,0.53288,0.37812,0.89654,0.68128,0.60777,0.40176,0.62813,0.53749,0.6566,0.50276,0.41233,0.40828,0.53363,0.17891,0.31727,0.51064,0.48242,0.74838,0.76039,0.22236
0.58802,0.35958,1,0.3011,0.39423,0.71302,0.43336,0.72253,0.43193,0.47102,0.43921,0.74865,0.68686,0.37237,0.18778,0.44335,0.36815,0.58842,0.63324,0.39671,0.47046,0.31644,0.58667,0.22462,0.58381,0.51062,0.33092,0.59309,0.67425,0.91932,0.40942,0.43214,0.89209,0.55418,0.63983,0.53507,0.68429,0.84922,0.40169,0.50605,0.54849,0,1,0.33105,0.39265,0.44563,0.67134,0.44985,0.69178,0.22709
0.32569,0.38796,0.14838,0.33932,0.21305,0.27621,0.21804,0.32403,0.63995,0.12442,0.5539,0.42765,0.53877,0.60153,0.11788,0.16473,0.60025,0.2802,0.39735,0.29399,0.58299,0.36415,0.48881,0.30852,0.5352,0.49658,0.31659,0.4028,0.4393,0.35184,0.1323,0.05755,0.95246,0.60793,0.31773,0.2768,0.48131,0.39031,0.47388,0.13832,0.42653,0.41061,0.4124,0.14438,0.1278,0.33195,0.37731,0.51881,0.41501,0.46877
0.38928,0.62942,0.06432,0.33315,0.42204,0.44896,0.3382,0.67878,0.66901,0.46103,0.90395,0.46085,0.80397,0.52706,0.12344,0.21432,0.54495,0.31254,0.42065,0.69825,0.55813,0.25667,0.68974,0.64589,0.6585,0.73286,0.4783,0.38149,0.57848,0.68195,0.37389,0.36782,0.87827,0.6612,0.70544,0.46421,0.734,0.61003,0.50476,0.44849,0.52799,0.32504,0.56104,0.57091,0.28554,0.58,0.8598,0.83468,0.65312,0.41692
0.42863,0.72319,0.13153,0.37326,0.41812,0.48627,0.30279,0.80682,0.71988,0.76357,0.53234,0.48582,0.63579,0.64251,0.41216,0.36356,0.577,0.49495,0.81503,0.60175,0.84347,0.56885,0.47769,0.63457,0.42739,0.90706,0.46988,0.52146,0.71909,0.19263,0.58226,0.53656,0.89784,0.65081,0.70664,0.30164,0.61756,0.52898,0.78352,0.40093,0.49544,0.06323,0.72443,0.13212,0.20249,0.45463,0.37935,0.81416,0.68673,0.26221
0.71812,0.78392,0.44228,0.4966,0.62607,0.48395,0.35815,0.73851,0.87882,0.62668,0.82084,0.67544,0.8053,0.58675,0.31329,0.55943,0.55844,0.74456,0.44901,0.65731,0.85982,0.2658,0.7717,0.82928,0.75053,0.59386,0.38052,0.71451,0.54663,0.78154,0.51866,0.41549,0.75728,0.59113,0.70038,0.4822,0.63447,0.64382,0.69628,0.3182,0.46708,0.26432,0.70186,0.3689,0.21848,0.62498,0.60753,0.85482,0.7094,0.45101
0.53194,1,0.19039,0.51935,0.18886,0.46998,0.36383,0.59265,0.96102,0.58662,1,0.45609,0.58214,0.61451,0.39734,0.298,0.50102,0.53025,0.71017,0.49931,0.91368,0.4265,0.62166,1,0.67115,0.93599,0.15628,0.46995,0.48355,0.37987,0.57004,0.38698,0.77464,0.69701,0.72972,0.40809,0.60505,0.43913,0.8606,0.22827,0.56467,0.16187,0.85841,0.13644,0.178,0.59697,0.36203,0.88202,0.81332,0.34422
0.64218,0.37322,0.31977,0.56985,0.45725,0.48705,0.50105,0.6766,0.48124,0.51183,0.34969,0.61225,0.7648,0.34314,0.16991,0.22922,0.28635,0.38622,0.59987,0.50395,0.47222,0.48163,0.78342,0.36394,0.70962,0.46309,0.45856,0.51053,0.6264,0.73037,0.76878,0.60935,0.88797,0.764,0.66207,0.40695,0.68294,0.65642,0.39907,0.31666,0.57011,0.14335,0.64553,0.20979,0.35629,0.50849,0.65429,0.50157,0.87396,0.37206
0.41835,0.38299,0.28977,0.33586,0.27104,0.38146,0.2841,0.36976,0.44629,0.29748,0.60125,0.60596,0.32257,0.47753,0.13831,0.22724,0.48845,0.34545,0.48871,0.34159,0.46192,0.27209,0.41124,0.341,0.51351,0.44424,0.15315,0.61942,0.3779,0.24525,0.28763,0.24025,0.94892,0.46748,0.34279,0.38075,0.45698,0.59289,0.47766,0.28661,0.40047,0.70893,0.34637,0.17444,0.1867,0.41373,0.05918,0.52124,0.40555,0.32975
0.94512,0.40713,0.73151,0.48035,0.83044,0.59242,0.32153,0.7877,0.53557,0.7279,0.67913,0.62733,0.96365,0.38569,0.82468,0.47427,0.39,0.77869,0.61911,0.75362,0.56987,0.56617,0.79752,0.37428,0.67231,0.69036,0.65497,1,0.70233,0.86021,0.62183,0.53614,0.7027,0.7072,0.71722,0.3582,0.73583,0.68962,0.42529,0.44993,0.41036,0.42318,0.69522,0.91044,0.43694,0.73759,0.53354,0.792,0.71255,0.5255
0.46707,0.98113,0.13548,0.37276,0.23084,0.45055,0.35624,0.51295,0.8479,0.62776,0.96695,0.48887,0.57332,0.57783,0.42664,0.23755,0.44611,0.48995,0.89815,0.46546,0.85528,0.48679,0.49617,0.89656,0.50556,0.92704,0.26847,0.51891,0.55439,0.34918,0.76786,0.37485,0.82568,0.6613,0.7756,0.43476,0.62545,0.5145,0.82885,0.29719,0.51731,0.10015,0.75475,0,0.41213,0.55642,0.1511,0.92124,0.86879,0.27909
0.24387,0.38768,0.21493,0.21654,0.18822,0.37203,0.04221,0.24616,0.59863,0.13189,0.6178,0.47215,0.38632,0.4117,0.15509,0.17712,0.39119,0.07998,0.24409,0.33535,0.4721,0.30994,0.35793,0.42082,0.44696,0.44588,0.34779,0.51716,0.43793,0.36167,0.16128,0.09982,0.96566,0.5491,0.2708,0.31028,0.46632,0.49709,0.53296,0.2771,0.25809,0.48302,0.42804,0.19795,0.11677,0.40265,0.40923,0.80801,0.44105,0.51672
0.32597,0.68046,0.08322,0.28631,0.36407,0.30095,0.19112,0.37155,0.72746,0.40469,0.65179,0.4276,0.57204,0.55149,0.20388,0.13489,0.50612,0.32866,0.60295,0.411,0.72438,0.51586,0.53378,0.54587,0.54695,0.69091,0.33086,0.44584,0.56568,0.82104,0.4765,0.25145,0.89828,0.62172,0.52405,0.34231,0.67688,0.48048,0.57759,0.42189,0.45092,0.23554,0.60375,0.17358,0.18587,0.42926,0.52586,0.67998,0.59888,0.34875
0.76692,0.4458,0.61478,0.33791,0.54495,0.59245,0.76885,0.67252,0.41368,0.48764,0.50961,0.82161,0.74904,0.31122,0.31807,0.39322,0.36503,0.75854,0.69785,0.65344,0.43033,0.65012,0.73395,0.11239,0.80733,0.32238,0.34024,0.90752,0.546,0.85673,0.6848,0.63895,0.86915,0.82098,0.6867,0.71028,0.54594,0.66224,0.37466,0.24148,0.42656,0.26836,0.70728,0,0.15449,0.63594,0.47908,0.6982,0.59818,0.60748
0.37138,0.43539,0.23945,0.23064,0.58062,0.53034,0.34624,0.60596,0.60303,0.27006,0.57043,0.52551,0.72084,0.49548,0.30543,0.26159,0.4739,0.50461,0.38208,0.72063,0.4647,0.81413,0.76013,0.50241,0.76019,0.54198,0.31062,0.6029,0.5471,0.66595,0.71125,0.65885,0.85993,0.6911,0.65048,0.2647,0.67946,0.56256,0.43486,0.48205,0.29252,0.2577,0.54509,0.6142,0.27727,0.58261,0.78538,0.72631,0.7303,0.4198
0.4692,0.77798,0.3434,0.39744,0.37174,0.52172,0.21063,0.46671,0.87957,0.61685,0.86492,0.81829,0.42639,0.54556,0.47093,0.40378,0.51009,0.2625,0.66998,0.48167,0.82944,0.53326,0.51757,0.75717,0.56118,0.73699,0.25245,0.72959,0.48736,0.48762,0.48548,0.40085,0.81807,0.60186,0.5963,0.4032,0.62696,0.64214,0.75179,0.345,0.47724,0.22804,0.65324,0.07379,0.1589,0.48161,0.24533,0.8561,0.62018,0.32281
0.38418,0.25909,0.15982,0.32222,0.64978,0.39673,0.14758,0.26648,0.45802,0.32119,0.48812,0.35896,0.58714,0.36976,0.32112,0.33134,0.36445,0.054,0.32899,0.30188,0.32054,0.57025,0.60241,0.5583,0.67744,0.41231,0.26398,0.66526,0.1339,0.23591,0.11427,0.07741,0.95026,0.52123,0.35376,0.33838,0.50588,0.45637,0.417,0.22254,0.44001,0.3187,0.49331,0.34339,0.20177,0.36304,0.32075,0.61104,0.54975,0.33054
0.41976,0.84619,0.15289,0.41632,0.33339,0.49179,0.34093,0.25645,0.80811,0.59553,0.86027,0.57308,0.57752,0.54319,0.22651,0.28425,0.46445,0.11748,0.56497,0.48599,0.85727,0.63223,0.42605,0.7354,0.46986,0.96937,0.34774,0.57676,0.51242,0.19638,0.69603,0.48499,0.79889,0.58999,0.93999,0.47773,0.73392,0.57616,0.7756,0.22045,0.5023,0.17314,0.6717,0.18025,0.39608,0.56177,0.3366,0.84535,0.84554,0.34772
0.60497,0.35247,0.66828,0.34939,1,0.50119,0.03003,0.49519,0.50378,0.67133,0.12987,0.5671,0.8107,0.42417,0.76315,0.8088,0.4887,0.20839,0.60193,0.71244,0.35952,0.68195,0.84678,0.6675,0.77115,0.49026,0.58993,0.82653,0.60703,0.81688,0.40379,0.32525,0.57494,0.6831,0.92773,0.30887,0.69044,0.50133,0.35655,0.35116,0.30627,0.12606,0.6101,0.44067,0.6013,0.67886,0.50861,0.38358,0.42251,0.59657
0.38783,0.52476,0.37678,0.97813,0.18227,0.56042,0.23387,0.67228,0.50935,0.28893,0.45352,0.39155,0.55972,0.52477,0.1385,0.63534,0.53011,0.58087,0.40952,0.73153,0.58576,0.08519,0.4882,0.56032,0.4504,0.46026,0.34031,0.40634,0.46909,0.99017,0.43408,0.367,0.90532,0.38689,0.64318,0.32457,0.60745,0.5025,0.5429,0.12684,0.51231,0.43865,0.35284,0.1029,0.1491,0.50845,0.35422,0.55493,0.54625,0.27014
